,player_name,position,age,height,weight,rating,value,follower,shots_on,goals_total,goals_assists,passes_key,tackles_blocks,tackles_interceptions,duels_won,dribbles_success,fouls_drawn,fouls_committed,cards_yellow,cards_yellowred,cards_red,games_played
106,M. Vecino,2.0,29.0,187.0,81.0,7.1,18.5,346336,0.18830609999999998,0.040583999999999995,0.0221445,0.259863,0.066,0.2718,1.3684933,0.19208909999999998,0.26789999999999997,0.55134,0.08541,0.0,0.0038699999999999997,77.2667
107,M. Verratti,2.0,28.0,165.0,60.0,4.384615384615385,60.0,4860797,0.019118699999999995,0.0093765,0.040583999999999995,0.36666,0.02631,0.28599,1.4346119,0.40175459999999996,0.6771299999999999,0.41087999999999997,0.11831999999999998,0.0065699999999999995,0.0,91.2667
108,M. de Roon,2.0,29.0,185.0,76.0,5.727272727272728,19.0,127520,0.05921849999999999,0.017641499999999997,0.027730499999999998,0.24458549999999998,0.050429999999999996,0.45920999999999995,1.0869138999999999,0.0875328,0.14598,0.5229,0.08228999999999999,0.00264,0.0,113.0222
109,M. Ã–zil,2.0,32.0,180.0,76.0,6.545454545454546,17.5,22044600,0.09844529999999999,0.04283549999999999,0.06426749999999999,0.8640081,0.01128,0.10149,1.0207953,0.39736049999999995,0.33075,0.20295,0.030059999999999996,0.0,0.0,79.8222
110,N'Golo KantÃ©,2.0,29.0,168.0,68.0,5.571428571428571,80.0,7000127,0.050313899999999995,0.022172999999999995,0.014791499999999999,0.34969469999999997,0.04929,0.56541,1.5110868,0.3824031,0.15041999999999997,0.38645999999999997,0.03891,0.0,0.0,115.6667
111,N. Amiri,2.0,24.0,180.0,73.0,6.071428571428571,16.0,3211,0.33089609999999997,0.038703,0.04836449999999999,0.8395932,0.04074,0.31059000000000003,1.1981275,0.5778386999999999,0.77391,0.63135,0.05601,0.0,0.0051,58.9222
112,N. Barella,2.0,23.0,175.0,68.0,5.4444444444444455,36.0,467394,0.0964665,0.029525999999999997,0.023626499999999998,0.3045024,0.02175,0.33258,1.5627128,0.3889215,0.5905499999999999,0.55014,0.10877999999999999,0.00933,0.0,96.5222
113,N. KeÃ¯ta,2.0,25.0,172.0,64.0,6.0,33.5,1508970,0.19898579999999996,0.0649515,0.04175249999999999,0.4169157,0.039060000000000004,0.41028,2.4861029,0.8290880999999999,0.6105299999999999,0.5372699999999999,0.06837,0.009779999999999999,0.004889999999999999,61.4222
114,N. Maksimovic,2.0,25.0,189.0,78.0,6.8,20.0,17836,0.059276699999999995,0.0124545,0.004161,0.0804615,0.09602999999999999,0.5500499999999999,0.8553122,0.0931491,0.10041,0.17898,0.048029999999999996,0.0,0.0,68.7222
115,N. NÃ¡ndez,2.0,25.0,175.0,70.0,6.75,21.0,1097347,0.07772609999999999,0.0380475,0.0217455,0.2609106,0.02289,0.21173999999999998,1.3823017,0.3330786,0.57801,0.52077,0.12591,0.0,0.0,52.4222
116,N. Vlasic,2.0,23.0,178.0,79.0,5.8,17.5,92992,0.2950449,0.07706399999999998,0.057797999999999995,0.7523513999999999,0.020279999999999996,0.13688999999999998,1.1036146,0.6884477999999999,0.39543,0.26868,0.03042,0.005069999999999999,0.0,59.1778
117,P. Coutinho,2.0,28.0,172.0,68.0,6.666666666666668,56.0,22332490,0.45235949999999997,0.129219,0.08307749999999998,0.6314118,0.012960000000000001,0.16518,1.4537072999999998,0.7790651999999999,0.55704,0.22022999999999998,0.00972,0.0,0.0,92.6333
118,P. Pogba,2.0,27.0,191.0,84.0,5.833333333333332,80.0,41084974,0.30336749999999996,0.072618,0.082536,0.49886129999999995,0.0417,0.19457999999999998,2.2586686,0.6100814999999999,0.6150599999999999,0.49692000000000003,0.045180000000000005,0.0034799999999999996,0.0034799999999999996,86.3333
119,P. Zielinski,2.0,26.0,177.0,64.0,7.0,32.0,521490,0.19383509999999998,0.0460275,0.025877999999999998,0.478695,0.03633,0.21495,0.9792457,0.43463759999999996,0.41175,0.21798,0.04542,0.0,0.0,99.0889
120,Pizzi,2.0,31.0,177.0,71.0,5.083333333333333,21.5,540211,0.23035559999999997,0.10430999999999999,0.08974649999999999,0.7306718999999999,0.02298,0.14811,0.8814673,0.2749368,0.4494000000000001,0.26301,0.04341,0.0,0.0,117.4889
121,R. Bentancur,2.0,23.0,187.0,72.0,7.111111111111112,40.0,1353548,0.04330079999999999,0.014135999999999998,0.042407999999999994,0.3560676,0.0744,0.49605,1.2136153,0.3368034,0.32244,0.62007,0.10914,0.00495,0.0,60.4778
122,R. Freuler,2.0,28.0,181.0,77.0,5.5,20.0,62171,0.08447729999999999,0.027587999999999998,0.030095999999999998,0.3276951,0.07389,0.29295,1.4391836,0.21504900000000002,0.46715999999999996,0.37215,0.04488,0.0,0.00264,113.6667
123,R. Neves,2.0,23.0,180.0,80.0,6.125,40.0,413959,0.1450926,0.037392,0.017442,0.22910429999999998,0.06821999999999999,0.55113,1.1943644,0.1705551,0.17057999999999998,0.2808,0.07611,0.00261,0.0,114.3111
124,R. Sessegnon,2.0,20.0,178.0,70.0,6.777777777777778,31.5,316846,0.1434048,0.06352649999999999,0.05016,0.3619458,0.01056,0.17952,1.2225099,0.3619458,0.17952,0.23231999999999997,0.01407,0.0,0.0,85.2222
125,R. Silva,2.0,27.0,172.0,63.0,4.454545454545454,24.0,44300,0.2682438,0.1313565,0.0452865,0.4069926,0.01431,0.21933,1.5223138999999999,0.7260741,0.6150599999999999,0.41004,0.05721,0.00477,0.0,62.9222
126,Rodri_city,2.0,24.0,191.0,82.0,6.5,64.0,11905800,0.08025779999999999,0.019636499999999998,0.0147345,0.23824169999999997,0.06981,0.40074000000000004,2.0906042,0.2507838,0.32319,0.54294,0.06465,0.0,0.0,116.0333
127,S. Berge,2.0,22.0,195.0,96.0,2.636363636363636,20.0,60393,0.0212721,0.020833499999999998,0.003477,0.0390231,0.021929999999999998,0.06948,0.1971118,0.07449599999999999,0.01827,0.03657,0.03291,0.0,0.0,82.0444
128,S. Busquets,2.0,32.0,189.0,76.0,6.3,28.0,2979400,0.023861999999999994,0.007011,0.018696,0.21714419999999998,0.041819999999999996,0.48458999999999997,1.5734112,0.1741926,0.48705,0.38868,0.09348,0.0,0.0,121.9556
129,S. Chukwueze,2.0,21.0,172.0,70.0,5.0,27.0,274,0.21897749999999996,0.07301699999999998,0.022828499999999998,0.35877390000000003,0.0192,0.07686,0.7469287,0.5777514,0.27860999999999997,0.17772000000000002,0.02883,0.0,0.0,62.4556
130,S. Gnabry,2.0,25.0,175.0,75.0,5.833333333333332,72.0,1641709,0.42739169999999993,0.1489695,0.07803299999999999,0.4853298,0.01119,0.17174999999999999,1.0760911,0.6374645999999999,0.27258,0.29124,0.007469999999999999,0.0,0.0,80.3444
131,S. Longstaff,2.0,23.0,181.0,65.0,5.111111111111111,17.5,57331,0.05092499999999999,0.04571399999999999,0.008322,0.1145667,0.048119999999999996,0.17937,0.6666596,0.0848556,0.21872999999999998,0.13998,0.030629999999999998,0.0,0.00438,68.5778
132,S. McTominay,2.0,24.0,193.0,88.0,5.5,22.5,1324103,0.10932869999999999,0.03944399999999999,0.005643,0.1784121,0.07119,0.49835999999999997,1.2423517,0.29350259999999995,0.70599,0.4509,0.04746,0.0,0.0,50.5667
133,S. Milinkovic-Savic,2.0,25.0,191.0,76.0,7.0,64.0,470134,0.2612016,0.0723045,0.0416955,0.5024987999999999,0.04683,0.32195999999999997,1.8872413,0.4457247,0.44196,0.6234000000000001,0.08486999999999999,0.0,0.00294,102.5
134,S. Serdar,2.0,23.0,184.0,75.0,7.0,20.0,56937,0.18402839999999998,0.0514995,0.0043035,0.2541303,0.05874,0.36138,1.704591,0.6178220999999999,0.46979999999999994,0.56016,0.049679999999999995,0.00453,0.00453,66.4111
135,S. Tonali,2.0,20.0,173.0,0.0,1.1666666666666667,31.5,182918,0.0197589,0.023198999999999997,0.0193515,0.1895865,0.05292,0.08957999999999999,0.0,0.1224528,0.20766,0.09366,0.08549999999999999,0.0,0.0,73.6778
136,S. Ã‘Ã­guez,2.0,26.0,184.0,76.0,6.666666666666668,72.0,1268307,0.1270797,0.037962,0.012654,0.1938642,0.06441,0.43971,1.7727,0.3403536,0.26649,0.49524,0.07551,0.0,0.0,135.0889
137,Suso,2.0,27.0,177.0,70.0,6.0,17.5,1026005,0.2943465,0.049903499999999996,0.060989999999999996,0.7584623999999999,0.00585,0.14298,1.2945375,0.6113036999999999,0.6302099999999999,0.25673999999999997,0.040859999999999994,0.00291,0.00291,102.8222
138,T. Bakayoko,2.0,26.0,185.0,77.0,6.538461538461537,25.5,1136691,0.0834588,0.015732,0.018867,0.2375724,0.06617999999999999,0.53616,2.2610322,0.5489715,0.67848,0.5493899999999999,0.06288,0.0066300000000000005,0.0033000000000000004,90.6444
139,T. Cantwell,2.0,22.0,177.0,70.0,3.0,20.0,116879,0.11183129999999998,0.0469395,0.020862,0.29289149999999997,0.01647,0.18117,1.4342076000000001,0.38342160000000003,0.57645,0.21411,0.0549,0.0,0.0,54.6444
140,T. Davies,2.0,22.0,180.0,70.0,6.2,16.0,122000,0.0700437,0.019607999999999997,0.014705999999999999,0.1450926,0.04641,0.37134,1.5826168,0.29516129999999996,0.52608,0.50544,0.09798,0.0,0.0,58.1667
141,T. Delaney,2.0,29.0,182.0,71.0,5.4444444444444455,17.5,146261,0.1005987,0.0211185,0.038703,0.19400969999999998,0.07038,0.5740799999999999,1.9351042,0.0862233,0.45926999999999996,0.62223,0.07778999999999998,0.0,0.0,81.0
142,T. Kroos,2.0,30.0,183.0,76.0,6.416666666666668,48.0,24579903,0.1496322,0.029839499999999998,0.05970749999999999,0.7508963999999999,0.01713,0.21137999999999998,1.1134422,0.19950959999999998,0.50562,0.2571,0.028560000000000002,0.0,0.0,105.0222
143,T. Lemar,2.0,25.0,171.0,63.0,4.666666666666667,24.0,953000,0.13030979999999998,0.0279015,0.05583149999999999,0.5049141,0.0168,0.23928,1.3751175999999998,0.6026319,0.41979,0.20148,0.033569999999999996,0.0,0.0,71.4667
144,Thiago AlcÃ¢ntara,2.0,29.0,174.0,70.0,6.9,48.0,5049274,0.11223869999999998,0.037705499999999996,0.037705499999999996,0.4297779,0.02646,0.6249,1.6349892,0.6638874,0.32403,0.4595999999999999,0.07275,0.0,0.0,90.7333
145,Thomas Partey,2.0,27.0,185.0,77.0,7.090909090909091,40.0,7411513,0.0801705,0.0320055,0.023256,0.24647699999999997,0.04899,0.55107,1.6091451,0.48407849999999997,0.32454,0.42555000000000004,0.0888,0.0030600000000000002,0.0,97.9889
146,V. Rongier,2.0,26.0,172.0,66.0,4.1,16.0,170526,0.1287093,0.0175845,0.035169,0.5058452999999999,0.04938,0.42582,1.0652061,0.36517589999999994,0.25920000000000004,0.4752,0.02469,0.0,0.0,97.2222
147,W. Barrios,2.0,27.0,178.0,74.0,6.0,16.0,820996,0.0129204,0.012654,0.0,0.0861942,0.12438,0.62193,1.5473183,0.2542176,0.63969,0.46643999999999997,0.11105999999999999,0.0,0.0,67.5333
148,W. McKennie,2.0,22.0,185.0,84.0,7.0,20.0,152427,0.0936147,0.018325499999999998,0.0275025,0.2293371,0.10131,0.57897,1.5405385,0.2199669,0.20748,0.56934,0.07719,0.0,0.0,62.1778
149,W. Ndidi,2.0,24.0,183.0,74.0,7.125,36.0,529117,0.06402,0.014249999999999999,0.014249999999999999,0.1658991,0.075,0.65106,2.730891,0.2648391,0.22202999999999998,0.45305999999999996,0.056999999999999995,0.006,0.0,99.9889
150,Y. Tielemans,2.0,23.0,176.0,72.0,4.384615384615385,44.0,282254,0.17492009999999997,0.042066,0.0390735,0.3406155,0.04113,0.29420999999999997,1.5282229,0.2577678,0.43022999999999995,0.36696,0.04746,0.0,0.0,94.8333
