,player_name,position,age,height,weight,rating,value,follower,shots_on,goals_total,goals_assists,passes_key,tackles_blocks,tackles_interceptions,duels_won,dribbles_success,fouls_drawn,fouls_committed,cards_yellow,cards_yellowred,cards_red,games_played
67,Marquinhos,3.0,26.0,183.0,75.0,4.666666666666667,52.0,3115459,0.0302534,0.0489904,0.0293728,0.0756004,0.07663370000000001,0.249077,0.747501,0.0514043,0.0702495,0.15114710000000003,0.0170323,0.0,0.0021203000000000003,109.4444
68,N. AkÃ©,3.0,25.0,180.0,75.0,3.5,28.0,689371,0.0755673,0.0425584,0.0212792,0.0788442,0.1919221,0.27747970000000005,1.3501074,0.0492859,0.12022800000000002,0.1456716,0.020806900000000003,0.0,0.0,100.7667
69,N. Elvedi,3.0,24.0,189.0,78.0,6.0,28.0,56757,0.038396,0.031088,0.015544,0.08635790000000002,0.07430370000000001,0.394003,1.1506425,0.1599061,0.1576012,0.1305732,0.027028,0.0,0.0,103.4889
70,N. Milenkovic,3.0,23.0,195.0,90.0,7.0,24.0,62620,0.09354060000000002,0.0395032,0.0,0.0406799,0.14315519999999998,0.2949081,1.1691254999999998,0.07321720000000001,0.11738540000000001,0.3893896,0.0458078,0.0057318000000000004,0.0,81.3778
71,N. Mukiele,3.0,23.0,185.0,74.0,5.4444444444444455,20.0,45741,0.0600103,0.0259424,0.0194568,0.2921075,0.0225311,0.43095680000000003,1.4907902999999998,0.3080948,0.32955520000000005,0.2028032,0.033808300000000006,0.0,0.0,82.7222
72,N. Semedo,3.0,27.0,177.0,67.0,6.363636363636362,32.0,3011108,0.027671599999999998,0.006378400000000001,0.0383776,0.1936019,0.038934300000000005,0.2725634,1.4105256,0.5689228000000001,0.3420906,0.3142704,0.047275700000000004,0.0,0.0,83.7778
73,N. SÃ¼le,3.0,25.0,195.0,97.0,6.2,48.0,625272,0.06411470000000001,0.0259424,0.0129712,0.0721249,0.0761677,0.30751340000000005,0.9942338999999999,0.040084100000000004,0.078987,0.14669680000000002,0.0140965,0.0,0.0028193000000000003,82.5889
74,N. Tagliafico,3.0,28.0,172.0,65.0,6.111111111111112,28.0,1049277,0.10747570000000001,0.0614256,0.07166320000000001,0.3097829,0.0422895,0.5540740000000001,1.3918608000000001,0.17069670000000003,0.4672815,0.32042160000000003,0.06230420000000001,0.0022367999999999997,0.0,104.7111
75,O. Zinchenko,3.0,24.0,175.0,64.0,6.615384615384616,24.0,32800,0.0489218,0.0296944,0.0495264,0.38528400000000007,0.0344374,0.3013622,1.4555816999999998,0.140675,0.0473456,0.2281769,0.0172187,0.0043105,0.0,54.1222
76,P. Kimpembe,3.0,25.0,183.0,77.0,3.7692307692307687,28.0,2500000,0.0318422,0.0057352,0.0057352,0.0424673,0.0448292,0.23663480000000003,0.9782052,0.16275270000000003,0.31881390000000004,0.23414169999999998,0.047322300000000005,0.0049862,0.0024931,93.5444
