aq,cr,cv,dt,hv,lv,ncv,ov,rf,name
536889,0.8343265,350,20191101,42400.0,41750.0,42300,41750.0,2,KB금융
809647,-1.1778563,-500,20191031,42400.0,41950.0,41950,42100.0,5,KB금융
747836,-0.3521126,-150,20191030,42950.0,42300.0,42450,42600.0,5,KB금융
842082,-0.6993006,-300,20191029,43250.0,42450.0,42600,42550.0,5,KB금융
815977,0.2336448,100,20191028,43150.0,42750.0,42900,42900.0,2,KB금융
1037317,-2.7272727,-1200,20191025,43600.0,42650.0,42800,42650.0,5,KB금융
657668,0.2277904,100,20191024,44300.0,43500.0,44000,43950.0,2,KB금융
681127,-0.4535147,-200,20191023,44050.0,43500.0,43900,43850.0,5,KB금융
920824,2.2016222,950,20191022,44100.0,43150.0,44100,43150.0,2,KB금융
669661,0.7001166,300,20191021,43600.0,42850.0,43150,42900.0,2,KB금융
706681,-0.1165501,-50,20191018,43350.0,42650.0,42850,43250.0,5,KB금융
628364,0.468384,200,20191017,43150.0,42450.0,42900,42700.0,2,KB금융
1084366,0.0,0,20191016,43700.0,42400.0,42700,43400.0,3,KB금융
763141,-0.2336448,-100,20191015,43000.0,42550.0,42700,42900.0,5,KB금융
929743,2.0262216,850,20191014,43250.0,42650.0,42800,42800.0,2,KB금융
990012,2.6927784,1100,20191011,42250.0,41550.0,41950,41700.0,2,KB금융
1335493,-2.0383693,-850,20191010,41650.0,40750.0,40850,41200.0,5,KB금융
795885,1.090909,450,20191008,42300.0,41600.0,41700,42050.0,2,KB금융
707517,-0.9603841,-400,20191007,41750.0,41050.0,41250,41650.0,5,KB금융
834007,-0.4778972,-200,20191004,42250.0,41650.0,41650,41950.0,5,KB금융
904767,-1.5294117,-650,20191002,42500.0,41550.0,41850,42500.0,5,KB금융
742202,-0.468384,-200,20191001,43300.0,42450.0,42500,43250.0,5,KB금융
815797,0.7075471,300,20190930,42850.0,42250.0,42700,42500.0,2,KB금융
1120239,-3.5267349,-1550,20190927,44150.0,42150.0,42400,44100.0,5,KB금융
759598,1.0344827,450,20190926,44100.0,43400.0,43950,43700.0,2,KB금융
1080981,-1.1363636,-500,20190925,44100.0,43200.0,43500,43200.0,5,KB금융
972561,0.456621,200,20190924,44300.0,43550.0,44000,44000.0,2,KB금융
633903,-0.9049773,-400,20190923,44150.0,43450.0,43800,44150.0,5,KB금융
1289092,3.030303,1300,20190920,44200.0,42700.0,44200,43150.0,2,KB금융
957419,-0.8092485,-350,20190919,43900.0,42700.0,42900,43350.0,5,KB금융
849602,-1.9274376,-850,20190918,44100.0,43100.0,43250,43250.0,5,KB금융
1098550,-1.2318029,-550,20190917,44400.0,43800.0,44100,44300.0,5,KB금융
1498450,2.173913,950,20190916,44900.0,43700.0,44650,43700.0,2,KB금융
2085046,2.8235294,1200,20190911,43950.0,42800.0,43700,43400.0,2,KB금융
1488368,3.2806804,1350,20190910,42750.0,41150.0,42500,41200.0,2,KB금융
763417,1.4796547,600,20190909,41450.0,40500.0,41150,40500.0,2,KB금융
1214968,2.0125786,800,20190906,41050.0,39700.0,40550,39750.0,2,KB금융
787205,-0.7490636,-300,20190905,40450.0,39700.0,39750,39750.0,5,KB금융
878074,1.5209125,600,20190904,40050.0,39250.0,40050,39500.0,2,KB금융
591120,-0.3787878,-150,20190903,39900.0,39300.0,39450,39450.0,5,KB금융
456289,-0.2518891,-100,20190902,39900.0,39300.0,39600,39900.0,5,KB금융
995501,2.1879021,850,20190830,39800.0,38900.0,39700,38900.0,2,KB금융
602540,0.3875968,150,20190829,38850.0,38450.0,38850,38700.0,2,KB금융
677373,0.1293661,50,20190828,39100.0,38350.0,38700,39000.0,2,KB금융
1255642,0.3896103,150,20190827,38850.0,38350.0,38650,38350.0,2,KB금융
754117,-1.2820512,-500,20190826,38850.0,38150.0,38500,38800.0,5,KB금융
509843,-0.7633587,-300,20190823,39400.0,38950.0,39000,39000.0,5,KB금융
903726,-0.3802281,-150,20190822,39750.0,39100.0,39300,39150.0,5,KB금융
867803,0.1269035,50,20190821,39550.0,39000.0,39450,39350.0,2,KB금융
1196831,0.3821656,150,20190820,39550.0,38800.0,39400,38850.0,2,KB금융
857723,2.0806241,800,20190819,39350.0,38550.0,39250,38850.0,2,KB금융
1196674,-0.6459948,-250,20190816,39000.0,37750.0,38450,39000.0,5,KB금융
1312994,1.1764705,450,20190814,39100.0,38450.0,38700,38750.0,2,KB금융
972864,-1.7971758,-700,20190813,38800.0,38250.0,38250,38650.0,5,KB금융
829589,-0.7643312,-300,20190812,39500.0,38950.0,38950,39450.0,5,KB금융
1092163,0.0,0,20190809,39850.0,39200.0,39250,39450.0,3,KB금융
2080415,-0.7585335,-300,20190808,40050.0,39200.0,39250,39450.0,5,KB금융
1029718,-1.7391304,-700,20190807,40200.0,39400.0,39550,40100.0,5,KB금융
1476144,-1.589242,-650,20190806,40650.0,39600.0,40250,40400.0,5,KB금융
1151095,-1.4457831,-600,20190805,41700.0,40750.0,40900,41100.0,5,KB금융
1336330,-3.9351851,-1700,20190802,42950.0,41200.0,41500,42650.0,5,KB금융
832924,-0.4608294,-200,20190801,43900.0,42900.0,43200,43450.0,5,KB금융
864562,0.1153402,50,20190731,43600.0,42800.0,43400,42900.0,2,KB금융
565438,-0.5733944,-250,20190730,43750.0,43000.0,43350,43750.0,5,KB금융
630292,-0.456621,-200,20190729,44100.0,43400.0,43600,43950.0,5,KB금융
1100728,-0.7927519,-350,20190726,44100.0,43450.0,43800,43550.0,5,KB금융
1081295,-2.9670329,-1350,20190725,45450.0,44150.0,44150,45400.0,5,KB금융
486304,-1.3015184,-600,20190724,46150.0,45400.0,45500,46100.0,5,KB금융
718706,1.430143,650,20190723,46100.0,45300.0,46100,45900.0,2,KB금융
477976,-0.1098901,-50,20190722,45500.0,44700.0,45450,45300.0,5,KB금융
620422,1.1111111,500,20190719,45700.0,45150.0,45500,45250.0,2,KB금융
717511,0.2227171,100,20190718,45200.0,44400.0,45000,44600.0,2,KB금융
689749,0.4474272,200,20190717,44900.0,44300.0,44900,44350.0,2,KB금융
123301,-0.64,-1500,20191210,233000.0,230000.0,231500,233000.0,5,POSCO
156065,1.0845986,2500,20191209,233500.0,230000.0,233000,231500.0,2,POSCO
143898,0.6550218,1500,20191206,231000.0,228500.0,230500,229500.0,2,POSCO
215791,0.8810572,2000,20191205,231500.0,227500.0,229000,227500.0,2,POSCO
222937,-1.7316017,-4000,20191204,229500.0,226000.0,227000,229500.0,5,POSCO
172673,-0.4310344,-1000,20191203,232500.0,228500.0,231000,230500.0,5,POSCO
212885,0.6507592,1500,20191202,234500.0,229000.0,232000,230500.0,2,POSCO
255848,-0.860215,-2000,20191129,232500.0,227500.0,230500,232000.0,5,POSCO
142160,-0.2145922,-500,20191128,233500.0,230000.0,232500,232000.0,5,POSCO
192708,-0.2141327,-500,20191127,236500.0,232000.0,233000,236000.0,5,POSCO
587228,2.4122807,5500,20191126,235500.0,229500.0,233500,230500.0,2,POSCO
417534,3.6363636,8000,20191125,230500.0,222500.0,228000,222500.0,2,POSCO
187398,-0.2267573,-500,20191122,221500.0,218500.0,220000,221500.0,5,POSCO
252673,-0.8988764,-2000,20191121,224000.0,219500.0,220500,222500.0,5,POSCO
232747,-1.3303769,-3000,20191120,224500.0,221500.0,222500,223500.0,5,POSCO
215061,-0.8791208,-2000,20191119,228000.0,224000.0,225500,226000.0,5,POSCO
207141,1.5625,3500,20191118,227500.0,224000.0,227500,225000.0,2,POSCO
204292,1.8181818,4000,20191115,225500.0,218500.0,224000,218500.0,2,POSCO
233679,-0.4524886,-1000,20191114,222000.0,218500.0,220000,221500.0,5,POSCO
170995,-0.8968609,-2000,20191113,223500.0,219500.0,221000,222000.0,5,POSCO
165285,-0.2237136,-500,20191112,224500.0,222000.0,223000,223500.0,5,POSCO
171486,-0.2232142,-500,20191111,226000.0,222500.0,223500,223000.0,5,POSCO
472453,2.9885057,6500,20191108,227500.0,221500.0,224000,221500.0,2,POSCO
149466,0.2304147,500,20191107,219000.0,215000.0,217500,216000.0,2,POSCO
210177,-0.913242,-2000,20191106,220000.0,216500.0,217000,220000.0,5,POSCO
190973,0.9216589,2000,20191105,220500.0,218000.0,219000,218500.0,2,POSCO
290354,1.6393442,3500,20191104,221000.0,216500.0,217000,217000.0,2,POSCO
157172,0.9456264,2000,20191101,214000.0,211000.0,213500,211500.0,2,POSCO
165987,0.2369668,500,20191031,214000.0,211000.0,211500,211000.0,2,POSCO
201054,-0.4716981,-1000,20191030,214000.0,210000.0,211000,214000.0,5,POSCO
250933,0.2364066,500,20191029,215500.0,211500.0,212000,214000.0,2,POSCO
217589,-0.7042253,-1500,20191028,214000.0,211500.0,211500,213500.0,5,POSCO
627591,-4.4843049,-10000,20191025,222000.0,210500.0,213000,221000.0,5,POSCO
237858,0.2247191,500,20191024,226500.0,220500.0,223000,223000.0,2,POSCO
166293,-0.2242152,-500,20191023,224000.0,220000.0,222500,222000.0,5,POSCO
182993,1.1337868,2500,20191022,226500.0,221000.0,223000,221000.0,2,POSCO
156191,-1.7817371,-4000,20191021,225000.0,220500.0,220500,224500.0,5,POSCO
225737,0.0,0,20191018,227000.0,223000.0,224500,223500.0,3,POSCO
239756,-1.1013215,-2500,20191017,226000.0,221000.0,224500,225500.0,5,POSCO
145814,0.2207505,500,20191016,230000.0,226000.0,227000,228000.0,2,POSCO
162817,-1.091703,-2500,20191015,229500.0,226000.0,226500,228500.0,5,POSCO
269303,1.5521064,3500,20191014,232500.0,228000.0,229000,228500.0,2,POSCO
204777,2.2675736,5000,20191011,228000.0,224000.0,225500,228000.0,2,POSCO
400792,-0.4514672,-1000,20191010,223500.0,216500.0,220500,218000.0,5,POSCO
199294,1.1415525,2500,20191008,222500.0,218500.0,221500,219000.0,2,POSCO
103234,0.4587155,1000,20191007,220500.0,217000.0,219000,219000.0,2,POSCO
157395,-0.9090909,-2000,20191004,222000.0,218000.0,218000,219000.0,5,POSCO
201839,-2.8697571,-6500,20191002,224500.0,220000.0,220000,224500.0,5,POSCO
118807,-0.2202643,-500,20191001,229500.0,224500.0,226500,226500.0,5,POSCO
156949,0.8888888,2000,20190930,227000.0,224000.0,227000,225000.0,2,POSCO
202714,-2.3861171,-5500,20190927,230500.0,224000.0,225000,230500.0,5,POSCO
169675,0.0,0,20190926,233000.0,229000.0,230500,231500.0,3,POSCO
126524,-0.860215,-2000,20190925,233000.0,229000.0,230500,229000.0,5,POSCO
157565,0.6493506,1500,20190924,233500.0,230500.0,232500,230500.0,2,POSCO
236126,-1.2820512,-3000,20190923,237000.0,230000.0,231000,234000.0,5,POSCO
252919,0.2141327,500,20190920,235500.0,230000.0,234000,231500.0,2,POSCO
245084,-1.8907563,-4500,20190919,238000.0,232000.0,233500,237500.0,5,POSCO
242319,0.0,0,20190918,238500.0,234000.0,238000,236000.0,3,POSCO
279345,0.0,0,20190917,242000.0,236000.0,238000,238500.0,3,POSCO
381151,0.8474576,2000,20190916,238500.0,231000.0,238000,237000.0,2,POSCO
638820,6.0674157,13500,20190911,236000.0,225000.0,236000,225500.0,2,POSCO
317573,2.5345622,5500,20190910,224000.0,218000.0,222500,218500.0,2,POSCO
175499,0.9302325,2000,20190909,219000.0,215500.0,217000,216000.0,2,POSCO
202725,0.4672897,1000,20190906,217000.0,214000.0,215000,215000.0,2,POSCO
267456,1.4218009,3000,20190905,217500.0,212000.0,214000,212000.0,2,POSCO
196563,0.0,0,20190904,212000.0,208000.0,211000,209000.0,3,POSCO
154722,0.2375296,500,20190903,212000.0,208000.0,211000,210500.0,2,POSCO
234045,-0.2369668,-500,20190902,226000.0,210000.0,210500,225500.0,5,POSCO
268244,3.1784841,6500,20190830,212000.0,207000.0,211000,207000.0,2,POSCO
155836,-1.2077294,-2500,20190829,208500.0,204500.0,204500,207500.0,5,POSCO
172995,1.2224938,2500,20190828,207000.0,204500.0,207000,206000.0,2,POSCO
306780,0.4914004,1000,20190827,207000.0,203000.0,204500,205000.0,2,POSCO
198328,-1.9277108,-4000,20190826,205000.0,203000.0,203500,203500.0,5,POSCO
177323,-0.7177033,-1500,20190823,209500.0,205500.0,207500,207000.0,5,POSCO
204242,-0.712589,-1500,20190822,211000.0,208000.0,209000,210500.0,5,POSCO
174909,-0.4728132,-1000,20190821,211500.0,209000.0,210500,210000.0,5,POSCO
239867,1.4388489,3000,20190820,213000.0,207000.0,211500,207000.0,2,POSCO
176427,1.707317,3500,20190819,209500.0,204500.0,208500,206000.0,2,POSCO
179348,-0.4854368,-1000,20190816,205500.0,201500.0,205000,204500.0,5,POSCO
145302,0.243309,500,20190814,210000.0,205500.0,206000,208000.0,2,POSCO
198004,-1.4388489,-3000,20190813,208500.0,204500.0,205500,206500.0,5,POSCO
118792,0.0,0,20190812,211000.0,207500.0,208500,207500.0,3,POSCO
215872,1.707317,3500,20190809,210500.0,207500.0,208500,207500.0,2,POSCO
442263,-0.243309,-500,20190808,209000.0,205000.0,205000,207500.0,5,POSCO
282496,-1.201923,-2500,20190807,210000.0,203500.0,205500,208500.0,5,POSCO
309129,-0.9523809,-2000,20190806,212500.0,201500.0,208000,202000.0,5,POSCO
354644,-3.2258064,-7000,20190805,216000.0,210000.0,210000,214000.0,5,POSCO
303273,-3.125,-7000,20190802,222500.0,217000.0,217000,221500.0,5,POSCO
229972,-0.6651884,-1500,20190801,226000.0,219000.0,224000,222500.0,5,POSCO
245311,-1.5283842,-3500,20190731,229000.0,225500.0,225500,228500.0,5,POSCO
121957,0.2188183,500,20190730,231000.0,227500.0,229000,227500.0,2,POSCO
194014,-1.7204301,-4000,20190729,233000.0,228500.0,228500,233000.0,5,POSCO
196510,-1.6913319,-4000,20190726,234500.0,231500.0,232500,233500.0,5,POSCO
169362,-0.8385744,-2000,20190725,239000.0,234000.0,236500,237500.0,5,POSCO
162822,-0.209205,-500,20190724,243000.0,238000.0,238500,240500.0,5,POSCO
164719,1.2711864,3000,20190723,240000.0,234500.0,239000,236000.0,2,POSCO
110191,-0.2114164,-500,20190722,239000.0,235500.0,236000,238000.0,5,POSCO
176983,1.068376,2500,20190719,238500.0,233000.0,236500,233500.0,2,POSCO
199748,-0.8474576,-2000,20190718,236000.0,231500.0,234000,234000.0,5,POSCO
181423,-1.4613778,-3500,20190717,240000.0,235000.0,236000,238500.0,5,POSCO
17456,-0.16,-2000,20191210,1273000.0,1261000.0,1265000,1268000.0,5,LG생활건강
23518,0.0,0,20191209,1277000.0,1250000.0,1267000,1262000.0,3,LG생활건강
16278,1.4411529,18000,20191206,1267000.0,1255000.0,1267000,1262000.0,2,LG생활건강
19348,-0.8730158,-11000,20191205,1267000.0,1243000.0,1249000,1252000.0,5,LG생활건강
17301,-0.4739336,-6000,20191204,1265000.0,1242000.0,1260000,1242000.0,5,LG생활건강
17348,0.63593,8000,20191203,1266000.0,1247000.0,1266000,1258000.0,2,LG생활건강
25534,-0.5533596,-7000,20191202,1289000.0,1249000.0,1258000,1273000.0,5,LG생활건강
30107,-1.9379844,-25000,20191129,1304000.0,1260000.0,1265000,1294000.0,5,LG생활건강
22331,1.0971786,14000,20191128,1292000.0,1264000.0,1290000,1276000.0,2,LG생활건강
18555,0.0784313,1000,20191127,1289000.0,1272000.0,1276000,1288000.0,2,LG생활건강
62248,0.3147128,4000,20191126,1279000.0,1259000.0,1275000,1271000.0,2,LG생활건강
32800,0.7930214,10000,20191125,1274000.0,1252000.0,1271000,1260000.0,2,LG생활건강
39159,2.270884,28000,20191122,1262000.0,1237000.0,1261000,1250000.0,2,LG생활건강
42375,1.6488046,20000,20191121,1240000.0,1213000.0,1233000,1213000.0,2,LG생활건강
30605,-0.164609,-2000,20191120,1217000.0,1202000.0,1213000,1205000.0,5,LG생활건강
31359,-0.8972267,-11000,20191119,1223000.0,1202000.0,1215000,1210000.0,5,LG생활건강
25243,-0.567721,-7000,20191118,1233000.0,1218000.0,1226000,1229000.0,5,LG생활건강
23087,0.1624695,2000,20191115,1235000.0,1224000.0,1233000,1225000.0,2,LG생활건강
45395,1.7355371,21000,20191114,1236000.0,1219000.0,1231000,1222000.0,2,LG생활건강
24081,-1.385493,-17000,20191113,1221000.0,1209000.0,1210000,1218000.0,5,LG생활건강
21019,0.9046052,11000,20191112,1230000.0,1216000.0,1227000,1228000.0,2,LG생활건강
51084,-2.952913,-37000,20191111,1254000.0,1216000.0,1216000,1254000.0,5,LG생활건강
28241,0.3202562,4000,20191108,1262000.0,1244000.0,1253000,1252000.0,2,LG생활건강
19611,-0.08,-1000,20191107,1254000.0,1242000.0,1249000,1251000.0,5,LG생활건강
33100,-0.63593,-8000,20191106,1265000.0,1245000.0,1250000,1256000.0,5,LG생활건강
37913,-0.1587301,-2000,20191105,1262000.0,1244000.0,1258000,1260000.0,5,LG생활건강
31639,0.1589825,2000,20191104,1266000.0,1247000.0,1260000,1255000.0,2,LG생활건강
26265,-0.2379064,-3000,20191101,1268000.0,1248000.0,1258000,1249000.0,5,LG생활건강
39732,1.1226944,14000,20191031,1274000.0,1248000.0,1261000,1249000.0,2,LG생활건강
42050,1.8790849,23000,20191030,1261000.0,1216000.0,1247000,1221000.0,2,LG생활건강
46230,-1.76565,-22000,20191029,1253000.0,1215000.0,1224000,1246000.0,5,LG생활건강
39543,-0.6379585,-8000,20191028,1256000.0,1239000.0,1246000,1254000.0,5,LG생활건강
61269,-3.6866359,-48000,20191025,1309000.0,1249000.0,1254000,1306000.0,5,LG생활건강
48519,1.9577133,25000,20191024,1314000.0,1270000.0,1302000,1277000.0,2,LG생활건강
21836,0.1568627,2000,20191023,1280000.0,1270000.0,1277000,1280000.0,2,LG생활건강
27219,1.5936254,20000,20191022,1279000.0,1260000.0,1275000,1266000.0,2,LG생활건강
22912,-1.2588512,-16000,20191021,1279000.0,1252000.0,1255000,1279000.0,5,LG생활건강
17577,-0.3137254,-4000,20191018,1284000.0,1267000.0,1271000,1278000.0,5,LG생활건강
20010,-0.8553654,-11000,20191017,1298000.0,1272000.0,1275000,1290000.0,5,LG생활건강
20932,-0.2327385,-3000,20191016,1292000.0,1274000.0,1286000,1285000.0,5,LG생활건강
26427,2.1394611,27000,20191015,1290000.0,1270000.0,1289000,1276000.0,2,LG생활건강
21964,-0.7861635,-10000,20191014,1280000.0,1260000.0,1262000,1280000.0,5,LG생활건강
25267,-1.242236,-16000,20191011,1306000.0,1272000.0,1272000,1293000.0,5,LG생활건강
38752,-2.4242424,-32000,20191010,1309000.0,1279000.0,1288000,1300000.0,5,LG생활건강
43337,4.347826,55000,20191008,1320000.0,1270000.0,1320000,1280000.0,2,LG생활건강
16552,-0.3937007,-5000,20191007,1288000.0,1263000.0,1265000,1270000.0,5,LG생활건강
23777,-1.5503875,-20000,20191004,1294000.0,1270000.0,1270000,1273000.0,5,LG생활건강
15828,-1.3006885,-17000,20191002,1307000.0,1290000.0,1290000,1301000.0,5,LG생활건강
13260,0.0,0,20191001,1312000.0,1296000.0,1307000,1306000.0,3,LG생활건강
20282,0.0765696,1000,20190930,1320000.0,1301000.0,1307000,1315000.0,2,LG생활건강
23773,2.1110242,27000,20190927,1313000.0,1293000.0,1306000,1293000.0,2,LG생활건강
17593,-0.8527131,-11000,20190926,1300000.0,1277000.0,1279000,1289000.0,5,LG생활건강
28610,0.2331002,3000,20190925,1305000.0,1280000.0,1290000,1290000.0,2,LG생활건강
25028,1.9002375,24000,20190924,1290000.0,1265000.0,1287000,1269000.0,2,LG생활건강
10663,0.0792393,1000,20190923,1269000.0,1254000.0,1263000,1264000.0,2,LG생활건강
31590,0.3977724,5000,20190920,1262000.0,1236000.0,1262000,1245000.0,2,LG생활건강
22342,-0.3961965,-5000,20190919,1267000.0,1253000.0,1257000,1264000.0,5,LG생활건강
35391,-2.9230769,-38000,20190918,1291000.0,1261000.0,1262000,1274000.0,5,LG생활건강
20744,0.7751937,10000,20190917,1308000.0,1286000.0,1300000,1290000.0,2,LG생활건강
25503,0.78125,10000,20190916,1299000.0,1282000.0,1290000,1285000.0,2,LG생활건강
45262,1.0260457,13000,20190911,1280000.0,1266000.0,1280000,1274000.0,2,LG생활건강
33727,2.0128824,25000,20190910,1267000.0,1244000.0,1267000,1249000.0,2,LG생활건강
12341,-0.4009623,-5000,20190909,1255000.0,1241000.0,1242000,1246000.0,5,LG생활건강
19196,0.1606425,2000,20190906,1247000.0,1231000.0,1247000,1235000.0,2,LG생활건강
25017,0.3223207,4000,20190905,1247000.0,1229000.0,1245000,1232000.0,2,LG생활건강
28486,0.8123476,10000,20190904,1248000.0,1230000.0,1241000,1248000.0,2,LG생활건강
43123,4.7659574,56000,20190903,1239000.0,1170000.0,1231000,1170000.0,2,LG생활건강
11086,-0.3392705,-4000,20190902,1186000.0,1163000.0,1175000,1165000.0,5,LG생활건강
32000,2.077922,24000,20190830,1180000.0,1157000.0,1179000,1157000.0,2,LG생활건강
22280,0.8733624,10000,20190829,1156000.0,1125000.0,1155000,1154000.0,2,LG생활건강
20180,-0.5212858,-6000,20190828,1160000.0,1139000.0,1145000,1160000.0,5,LG생활건강
42614,1.2313104,14000,20190827,1155000.0,1131000.0,1151000,1138000.0,2,LG생활건강
18797,-1.1304347,-13000,20190826,1144000.0,1122000.0,1137000,1141000.0,5,LG생활건강
14941,0.0870322,1000,20190823,1154000.0,1143000.0,1150000,1146000.0,2,LG생활건강
25854,-0.777202,-9000,20190822,1164000.0,1146000.0,1149000,1154000.0,5,LG생활건강
26028,-0.6008583,-7000,20190821,1173000.0,1151000.0,1158000,1165000.0,5,LG생활건강
36929,0.4310344,5000,20190820,1169000.0,1142000.0,1165000,1157000.0,2,LG생활건강
41462,-1.6115351,-19000,20190819,1173000.0,1146000.0,1160000,1173000.0,5,LG생활건강
